PROVIDERID,PROVIDERNAME,PROVIDERSERVICETYPE,STREETADDRESS,CITY,STATE,ZIP,COUNTY,COMMUNITY,POINT_X,POINT_Y,AWARDDATE,EXPIRATIONDATE,QRISRATINGLEVEL,TOTALLICENSEDCAPACITY,CCCAPCHILDCOUNT_D1,CCCAPCASECOUNT_D1,CCCAPFAEXPDATE_D1,CCCAPTOTALAUTH_D1,CCCAPFASTATUS_D1,CCCAPFAEXPDATE_D2,CCCAPTOTALAUTH_D2,CCCAPFASTATUS_D2,YEAR_MONTH
1598707,EXPEDITIONARY KIDS,School age child care,11925 Antler's Ridge RD,Falcon,CO,80831,El Paso,Black Forest-Peyton,-104.60484,38.999299, , , ,40, , , , , , , , ,20170930
1598748,DESIREE VELASQUEZ,Day care home,860 4th ST,Del Norte,CO,81132,Rio Grande,Del Norte,-106.350892,37.680759, , ,Level 1,6, , , , , ,9/10/2018 0:00,0,1,20170930
1598797,PRISCILLA JACOBSON,Experienced Child Care Provider,617 40th AVE,Greeley,CO,80634,Weld,Greeley,-104.745095,40.426928,4/12/2016 0:00,4/12/2019 0:00,Level 2,9,4,3,3/31/2020 0:00,4,1,3/31/2020 0:00,2,1,20170930
1598813,DELIA MARTINEZ,Day care home,562 POLAR CT,SILVERTHORNE,CO,80498,Summit,Silverthorne,-106.079418,39.63324,2/2/2016 0:00,2/2/2019 0:00,Level 2,6,12,8,12/31/2017 0:00,14,1,12/31/2017 0:00,23,1,20170930
1598865,THE LAWTON-TAYLOR ACADEMY,Day care center,6929 S Holly CIR,Cenntennial,CO,80112,Arapahoe,Southwest Arapahoe,-104.922107,39.59039, , ,Level 1,136,1,1,11/30/2017 0:00,0,1,11/30/2017 0:00,0,1,20170930
1598996,EDITH JACKSON-STEVENS,Large day care home,21046 E Crestline PL,Centennial,CO,80015,Arapahoe,South Aurora,-104.743181,39.616954, , ,Level 1,9, , , , , , , , ,20170930
1599033,CHRIST LUTHERAN CHURCH D/B/A OPEN ARMS,Day care center,16072 Highway 9,Breckenridge,CO,80424,Summit,Breckenridge,-106.052096,39.564659,11/9/2015 0:00,11/9/2018 0:00,Level 2,15, , , , , , , , ,20170930
1599062,KELLY BOOTH,Day Care Home 3,7694 S Olive CIR,Centennial,CO,80112,Arapahoe,Southwest Arapahoe,-104.907232,39.577052, , ,Level 1,6, , , , , , , , ,20170930
1599065,WE KARE-A-LOT PRESCHOOL,Day care center,1159 Grand AVE,Grand Junction,CO,81501,Mesa,Grand Junction,-108.552691,39.070038,5/15/2015 0:00,5/22/2018 0:00,Level 2,52,39,26,10/31/2017 0:00,46,1,10/31/2017 0:00,43,1,20170930
1599162,STEPPING STONES ACADEMY & FAMILY CENTER,Day care center,451 Englewood PKWY STE A & B,Englewood,CO,80110,Arapahoe,Southwest Arapahoe,-104.993292,39.656093,7/31/2017 0:00,7/31/2020 0:00,Level 4,59,4,4,1/31/2020 0:00,4,1,1/31/2020 0:00,4,1,20170930
1599235,NANCY CORBETT,Day care home,4015 S Bannock,Englewood,CO,80110,Arapahoe,Southwest Arapahoe,-104.990396,39.643565, , ,Level 1,6, , , , , , , , ,20170930
1599363,ELENA RAYBUN,Large day care home,12531 Clermont ST,Thornton,CO,80241,Adams,West Adams,-104.935472,39.923691, , ,Level 1,12, , , , , , , , ,20170930
1599542,SUSAN BOOKER,Day care home,339 Johnson DR,Loveland,CO,80537,Larimer,Loveland,-105.118876,40.390325,9/12/2016 0:00,9/12/2019 0:00,Level 2,6, , , , , , , , ,20170930
1599550,JENNIFER FREUND,Day care home,29495 Hwy 24,Stratton,CO,80836,Kit Carson,Stratton,-102.624516,39.302943, , ,Level 1,6, , , , , , , , ,20170930
1599764,ADVENTURES IN CHILD CARE,School age child care,2959 Royale Elk WAY,Evergreen,CO,80439,Jefferson,Central Jefferson,-105.356818,39.660334, , , ,50, , , , , , , , ,20170930
1599950,YMCA @ DARTMOUTH ELEMENTARY,School age child care,3050 S Laredo ST,Aurora,CO,80013,Arapahoe,South Aurora,-104.799637,39.661974, , , ,73,13,8,4/30/2019 0:00,16,1,4/30/2019 0:00,3,1,20170930
1600027,IMAGINE INDIGO RANCH,Preschool,6464 Peterson RD,Colorado Springs,CO,80923,El Paso,Elsmere,-104.693681,38.925425, , ,Level 1,40, , , , , , , , ,20170930
1600038,KARLA COX,Day care home,1827 Fawn CT,Silt,CO,81652,Garfield,New Castle,-107.642572,39.547257, , ,Level 1,6, , , , , , , , ,20170930
1600051,THE RITZ CARLTON BACHELOR GULCH,School age child care,0130 Daybreak Ridge,Avon,CO,81620,Eagle,Minturn-Red Cliff,-106.541587,39.623506, , , ,19, , , , , , , , ,20170930
1600230,VILMA ANDERSEN,Day care home,1403 E 130th DR,Thornton,CO,80241,Adams,West Adams,-104.971367,39.933982, , ,Level 1,6, , ,7/31/2019 0:00,0,1,7/31/2019 0:00,0,1,20170930
1600384,TEOFILA HAMMEN,Day care home,840 Hoover AVE,Fort Lupton,CO,80621,Weld,Fort Lupton,-104.813793,40.087196, , ,Level 1,6, , , , , , , , ,20170930
1600412,SHEPHERD OF THE HILLS LUTHERAN PRESCHOOL,Preschool,950 43rd AVE,Greeley,CO,80634,Weld,Greeley,-104.7474,40.422672, , ,Level 1,15, , , , , , , , ,20170930
1600664,KIDS FOR ALL SEASONS / FOUR SEASONS,School age child care,ONE Vail RD,Vail,CO,81657,Eagle,Minturn-Red Cliff,-106.379249,39.643009, , , ,12, , , , , , , , ,20170930
1600774,FOX CREEK PRESCHOOL,Preschool,6585 Collegiate DR,Highlands Ranch,CO,80130,Douglas,Sedalia,-104.912173,39.547677,10/25/2016 0:00,10/25/2019 0:00,Level 2,32, , , , , , , , ,20170930
1600807,H&H CHILDHOOD EDUCATION DBA THE GODDARD SCH,Day care center,1095 Olympia AVE,Longmont,CO,80504,Boulder,Longmont,-105.072663,40.200382,9/1/2015 0:00,9/1/2018 0:00,Level 2,145,16,10,5/31/2020 0:00,21,1,5/31/2020 0:00,14,1,20170930
1600968,DISTRICT 6 EARLY CHILDHOOD CENTER,Preschool,5401 W 20th Street,Greeley,CO,80634,Weld,Greeley,-104.767625,40.407642, , ,Level 1,52, , , , , , , , ,20170930
1601007,JEFFERSON COUNTY HEAD START,Day care center,5150 Allison ST,Arvada,CO,80002,Jefferson,Northeast Jefferson,-105.085509,39.790412, , ,Level 4,338, , ,10/31/2019 0:00,12,1,10/31/2019 0:00,25,1,20170930
1601054,KAUSER DEAN,Day care home,8121 E Linvale PL,Denver,CO,80231,Denver,Denver,-104.895265,39.667261, , ,Level 1,6, , , , , , , , ,20170930
1601065,"LOUISVILLE MONTESSORI SCHOOL, INC",Day care center,461 Tyler AVE,Louisville,CO,80027,Boulder,Lafayette-Louisville,-105.149094,39.974717,11/16/2016 0:00,11/16/2019 0:00,Level 2,90,1,1,6/30/2019 0:00,2,1,6/30/2019 0:00,0,1,20170930
1601162,AMY WOLF,Day Care Home 3,8061 E Briarwood BLVD,Centennial,CO,80112,Arapahoe,Southwest Arapahoe,-104.895462,39.592006, , ,Level 1,6, , , , , , , , ,20170930
1601220,KRISTI STIEDUHAR,Large day care home,7917 W Harvard DR,Lakewood,CO,80227,Jefferson,Northeast Jefferson,-105.08541,39.671356, , ,Level 1,12, , , , , , , , ,20170930
1601235,JEFFERSON ACADEMY,School age child care,9955 Yarrow ST,Broomfield,CO,80021,Jefferson,Northeast Jefferson,-105.085678,39.87723, , , ,50, , , , , , , , ,20170930
1601241,AJAX ADVENTURE CAMP,School age child care,235 High School RD,Aspen,CO,81611,Pitkin,Aspen,-106.848083,39.191202, , , ,100, , , , , , , , ,20170930
1601704,MERRYBETH WILSON,Large day care home,2128 Sante Fe DR,Longmont,CO,80504,Boulder,Longmont,-105.074677,40.198693, , ,Level 1,8, , , , , , , , ,20170930
1601823,"A PLACE TO GROW, LLC",Day care center,691 CR 233 UNIT A5 & A6,Durango,CO,81301,La Plata,Durango,-107.892946,37.272228, , ,Level 1,20,4,3,12/31/2018 0:00,4,1,12/31/2018 0:00,4,1,20170930
1602204,WESTMINSTER ELEMENTARY,Day care center,7482 Irving ST,Westminster,CO,80030,Adams,West Adams,-105.029095,39.832229, , ,Level 4,16, , ,10/31/2019 0:00,0,1,10/31/2019 0:00,0,1,20170930
1602219,SABINE HAROLD,Day care home,3424 Spotted Tail DR,Colorado Springs,CO,80916,El Paso,Colorado Springs,-104.734897,38.782691, , ,Level 1,6,5,2,12/31/2017 0:00,5,1,12/31/2017 0:00,5,1,20170930
1602326,SAINT VINCENT DE PAUL SCHOOL,School age child care,1164 S Josephine,Denver,CO,80210,Denver,Denver,-104.957577,39.695119, , , ,60, , , , , , , , ,20170930
1602343,THE BABY HAVEN,Day care center,3610 W Princeton CIR,Denver,CO,80236,Denver,Denver,-105.035519,39.639479,1/31/2017 0:00,1/31/2020 0:00,Level 4,48,18,17,9/30/2019 0:00,21,1,9/30/2019 0:00,25,1,20170930
1602500,BRIGHT BEGINNINGS LEARNING CENTER,Day care center,6625 S Dayton ST,Greenwood Village,CO,80111,Arapahoe,Southwest Arapahoe,-104.877498,39.596436,2/29/2016 0:00,2/28/2019 0:00,Level 4,103,42,27,6/30/2020 0:00,45,1,6/30/2020 0:00,42,1,20170930
1602594,OPEN AIR ACADEMY,Day care center,3507 Ringsby CT # 101,Denver,CO,80216,Denver,Denver,-104.981359,39.77344, , ,Level 1,105, , , , , , , , ,20170930
1602642,PAWNEE PRESCHOOL,Preschool,19 Chatoga AVE,Grover,CO,80729,Weld,Grover,-104.230783,40.868106, , ,Level 1,15, , , , , , , , ,20170930
1602695,JAYME ELLIS,Day Care Home 3,9899 Bluegrass ST,Firestone,CO,80504,Weld,Erie-Frederick,-104.960612,40.144439, , ,Level 1,6, , , , , , , , ,20170930
1603073,"MY LITTLEWORLD PRESCHOOL & CHILDCARE, INC.",Day care center,130 S Main ST,Brighton,CO,80601,Adams,Brighton,-104.821741,39.984789,7/31/2015 0:00,7/31/2018 0:00,Level 2,74,48,22,5/31/2020 0:00,55,1,5/31/2020 0:00,54,1,20170930
1603468,HOLLY STANLEY,Day care home,9443 W Saratoga PL,Littleton,CO,80123,Denver,Denver,-105.104377,39.628862, , ,Level 1,6, , , , , , , , ,20170930
1603476,CASIE EGLOFF,Day care home,35677 CR FF,Wray,CO,80758,Yuma,Wray,-102.26571,40.085809,8/31/2016 0:00,8/31/2019 0:00,Level 2,6, , , , , , , , ,20170930
1603655,MICHELLE BOTHWELL,Day care home,3110 Three Silos DR,Wellington,CO,80549,Larimer,Timnath-Wellington,-105.017801,40.70678, , ,Level 1,6, , , , , , , , ,20170930
1603801,VILMA AVELAR,Day care home,1869 S Winona CT,Denver,CO,80219,Denver,Denver,-105.047352,39.682805, , ,Level 1,6, , , , , , , , ,20170930
1603926,YOUNG LIFE ROCKY MTN REGION (RMR) BACKCOUNTRY,Resident Camp,3000 County Rd 517,Fraser,CO,80442,Grand,Granby,-105.895108,39.943539, , , ,50, , , , , , , , ,20170930
1604005,EVERGREEN PARK & REC BERGEN VALLEY ELEM,School age child care,1422 Sugarbrush DR,Evergreen,CO,80439,Jefferson,Central Jefferson,-105.349876,39.692278, , , ,56, , , , , , , , ,20170930
1604205,MONTESSORI ACADEMY OF NORTHERN COLORADO,Day care center,2802 22nd ST W,Greeley,CO,80634,Weld,Greeley,-104.727613,40.402607,9/30/2016 0:00,9/30/2019 0:00,Level 3,61,12,8,4/30/2020 0:00,11,1,4/30/2020 0:00,12,1,20170930
1604381,YONG TEETER,Day care home,830 Exmoor RD,Craig,CO,81625,Moffat,Craig,-107.593052,40.519907, , ,Level 1,6,5,3,6/30/2018 0:00,6,1,6/30/2018 0:00,4,1,20170930
1604481,GOD' PROMISES LUTHERAN LEARNING PLACE,Preschool,1412 W Swallow RD,Fort Collins,CO,80526,Larimer,Fort Collins,-105.102721,40.54718, , ,Level 1,15, , , , , , , , ,20170930
1604489,YMCA OF METROPOLITAN DENVER COOK PARK,School age child care,7100 Cherry Creek DR,Denver,CO,80224,Denver,Denver,-104.908609,39.68699, , , ,60, , , , , , , , ,20170930
1604534,SHANNON MAST,Day care home,11237 N Donley DR,Parker,CO,80138,Douglas,Parker,-104.763987,39.525722, , ,Level 1,6, , , , , , , , ,20170930
1604540,PARK PRESCHOOL,Preschool,510 E 6th AVE,Durango,CO,81301,La Plata,Durango,-107.8744,37.267566, , ,Level 1,15, , , , , , , , ,20170930
1604546,MEADOWS PARK COMMUNITY PRESCHOOL,Day care center,1943 S El Paso AVE,Colorado Springs,CO,80905,El Paso,Colorado Springs,-104.811194,38.803614,12/30/2015 0:00,12/30/2018 0:00,Level 2,43, , , , , , , , ,20170930
1604609,THE ACADEMY PRE-K,Day care center,12161 Park Centre DR,Westminster,CO,80234,Adams,West Adams,-105.012125,39.918649,4/30/2016 0:00,4/30/2019 0:00,Level 5,40, , , , , , , , ,20170930
1604637,OAK STREET CHILD DEVELOPMENT CENTER,Day care center,6711 Grandview AVE,Arvada,CO,80002,Jefferson,Northeast Jefferson,-105.07173,39.800596,4/30/2015 0:00,4/30/2018 0:00,Level 4,89,34,21,3/31/2019 0:00,34,1,3/31/2019 0:00,31,1,20170930
1604741,FALL RIVER ELEMENTARY / DISCOVERY DEN,Day care center,1400 Deerwood DR,Longmont,CO,80504,Boulder,Longmont,-105.063276,40.183975,8/7/2017 0:00,8/7/2020 0:00,Level 2,45, , ,8/31/2019 0:00,1,1,8/31/2019 0:00,3,1,20170930
1604759,SONG'S ELITE MARTIAL ARTS,School age child care,2424 E Bridge ST,Brighton,CO,80601,Adams,Brighton,-104.794662,39.986719, , , ,50,2,2,5/31/2019 0:00,2,1,5/31/2019 0:00,2,1,20170930
1604787,JENNIFER LAWRENCE,Experienced Child Care Provider,3578 S Ouray CIR,Aurora,CO,80013,Arapahoe,South Aurora,-104.791594,39.651815, , ,Level 1,9, , , , , , , , ,20170930
1604789,JANKA VOLLMAN,Day care home,3810 Quail CT,Wheat Ridge,CO,80033,Jefferson,Northeast Jefferson,-105.123907,39.769447, , ,Level 1,6, , , , , , , , ,20170930
1604808,TAMMIE ANTONELLI,Day care home,2782 S Ceylon ST,Aurora,CO,80013,Arapahoe,South Aurora,-104.764509,39.66689,1/20/2016 0:00,1/20/2019 0:00,Level 2,6, , , , , , , , ,20170930
1604863,BAMBI GRIFFIN,Day care home,409 Honey Locust DR,Loveland,CO,80538,Larimer,Loveland,-105.070099,40.423595, , ,Level 1,6, , , , , , , , ,20170930
1605143,BUTTERFLY PAVILION,School age child care,6252 W 104th AVE,Westminster,CO,80020,Jefferson,Northeast Jefferson,-105.066386,39.886976, , , ,30, , , , , , , , ,20170930
1605162,CHERYLE WILSON,Day care home,315 1/2 5th ST,Kersey,CO,80644,Weld,Kersey-Gill,-104.559771,40.387908, , ,Level 1,6, , , , , , , , ,20170930
1605259,EVERGREEN PARK & RECREATION / BERGEN MEADOW,Day care center,1892 Bergen PKWY,Evergreen,CO,80439,Jefferson,Central Jefferson,-105.36138,39.68085,9/21/2017 0:00,9/21/2020 0:00,Level 2,20, , , , , , , , ,20170930
1605312,BERTHA KELLUM,Day care home,10807 Klondike DR,Peyton,CO,80831,El Paso,Black Forest-Peyton,-104.604131,38.987473, , ,Level 1,6, , , , , , , , ,20170930
1605405,CAMP WHISKERS & WAGS,School age child care,610 Abbot LN,Colorado Springs,CO,80905,El Paso,Colorado Springs,-104.836776,38.825617, , , ,26, , , , , , , , ,20170930
1605416,ROCKY MOUNTAIN PATHWAYS RANCH,Resident Camp,15747 Highway 7,Allenspark,CO,80510,Boulder,Upper St. Vrain,-105.513136,40.193964, , , ,150, , , , , , , , ,20170930
1605494,BRIDGITT SCOTT,Large day care home,204 E Harvard ST,Fort Collins,CO,80525,Larimer,Fort Collins,-105.07504,40.552839, , ,Level 1,12,2,2,12/31/2018 0:00,4,1,12/31/2018 0:00,4,1,20170930
1605534,YMCA METROPOLITAN DENVER,School age child care,6155 S Main ST STE 220,Aurora,CO,80016,Arapahoe,East Arapahoe,-104.709115,39.605199, , , ,48, , , , , , , , ,20170930
1605839,GEORGETTE CHAVEZ,Day care home,7991 S Kittredge WAY,Englewood,CO,80112,Arapahoe,Southwest Arapahoe,-104.802463,39.57145, , ,Level 1,6, , , , , , , , ,20170930
1605865,ARIANNA VIVEROS,Day care home,546 Dodge ST,Grand Junction,CO,81504,Mesa,Grand Junction,-108.491237,39.083753, , ,Level 1,6,2,2,8/31/2017 0:00,2,1,8/31/2018 0:00,1,1,20170930
1605915,THE GODDARD SCHOOL OF ARVADA,Day care center,14679 W 87th PKWY,Arvada,CO,80005,Jefferson,Northeast Jefferson,-105.164039,39.856011, , ,Level 1,167, , ,10/31/2018 0:00,1,1,10/31/2018 0:00,0,1,20170930
1606082,SILVIA AZARYANTS,Day care home,11824 Hannibal ST,Commerce City,CO,80022,Adams,Brighton,-104.80701,39.911533, , ,Level 2,6,2,2,2/28/2019 0:00,2,1,2/28/2019 0:00,0,1,20170930
1606202,CHILDREN'S HOUSE MONTESSORI SCHOOL,Preschool,113 N Shields ST,Fort Collins,CO,80521,Larimer,Fort Collins,-105.096373,40.587786, , ,Level 1,30, , , , , , , , ,20170930
1606212,ROUNDUP RIVER RANCH,Resident Camp,8333 Colorado River RD,Gypsum,CO,81637,Eagle,Eagle-Gypsum,-107.024872,39.727562, , , ,72, , , , , , , , ,20170930
1606336,N-X RANCH,Resident Camp,5600 County Road 580,Gardner,CO,81040,Huerfano,Gardner,-105.396063,37.690433, , , ,6, , , , , , , , ,20170930
1606373,MONTESSORI CHILDREN'S HOUSE OF DENVER,Day care center,2211 Xanthia WAY,Denver,CO,80238,Denver,Denver,-104.889208,39.750604, , ,Level 4,140, , , , , , , , ,20170930
1606411,DREAM BIG DAY CAMP,School age child care,451 Clermont ST,Denver,CO,80220,Denver,Denver,-104.935159,39.723696, , , ,200, , , , , , , , ,20170930
1606528,THE GODDARD SCHOOL ANNEX,Day care center,11442 S Pine DR,Parker,CO,80134,Douglas,Parker,-104.75888,39.508321,2/22/2017 0:00,2/22/2020 0:00,Level 2,113, , , , , , , , ,20170930
1606532,ACTIVITY CAMP,School age child care,220 Nottingham RD # 5,Avon,CO,81620,Eagle,Minturn-Red Cliff,-106.524393,39.640182, , , ,22, , , , , , , , ,20170930
1606536,JENNIFER MILLER,Large day care home,2912 Bunting AVE,Grand Junction,CO,81504,Mesa,Grand Junction,-108.513136,39.079365,5/4/2016 0:00,5/5/2019 0:00,Level 2,12,16,9,12/31/2017 0:00,20,1,12/31/2017 0:00,23,1,20170930
1606544,PATRICIA LIGHTBODY,Day Care Home 3,9857 S Falcon Creek DR,Highlands Ranch,CO,80130,Douglas,Sedalia,-104.909979,39.537525,10/28/2016 0:00,10/28/2019 0:00,Level 2,6, , , , , , , , ,20170930
1606803,BREE ANDREEN,Day care home,4155 E 109th PL,Thornton,CO,80233,Adams,West Adams,-104.938151,39.892368,4/30/2017 0:00,4/30/2020 0:00,Level 5,6, , ,6/30/2018 0:00,0,1,6/30/2018 0:00,1,1,20170930
1606908,MARIA KIELER,Day care home,45 Birch AVE,Eaton,CO,80615,Weld,Greeley,-104.71953,40.525789, , ,Level 1,6, , ,10/31/2019 0:00,0,1,10/31/2019 0:00,0,1,20170930
1606919,DENVER BOTANIC GARDENS @ CHATFIELD,School age child care,8500 W Deer Creek Canyon RD,Littleton,CO,80128,Jefferson,South Jefferson,-105.099169,39.550673, , , ,50, , , , , , , , ,20170930
1606940,NORTHGLENN CHRISTIAN CHURCH,School age child care,1800 E 105th PL,Northglenn,CO,80233,Denver,West Adams,-104.963872,39.887727, , , ,70,10,5,8/31/2019 0:00,10,1,8/31/2019 0:00,2,1,20170930
1607043,KIMBERLEE MAYBERRY,Day Care Home 3,2466 S Fig CT,Lakewood,CO,80228,Jefferson,Northeast Jefferson,-105.158102,39.670247,3/15/2017 0:00,3/15/2020 0:00,Level 2,6, , , , , , , , ,20170930
1607164,DREAM MAKERS,Day care center,1345 28TH ST,Boulder,CO,80302,Boulder,Boulder,-105.260564,40.01214, , ,Level 1,15,2,1,5/31/2019 0:00,2,1,5/31/2019 0:00,0,1,20170930
1607165,ECSD - HOME STAKE PEAK,Day care center,750 Eagle RD,Avon,CO,81620,Eagle,Minturn-Red Cliff,-106.475737,39.619874, , ,Level 4,30,1,1,9/30/2018 0:00,2,1,9/30/2018 0:00,0,1,20170930
1607210,RMSER EARLY LEARNING CENTER-PARACHUTE,Day care center,100 E 2nd ST,Parachute,CO,81635,Garfield,West Garfield,-108.053613,39.45269, , ,Level 4,33, , , , , , , , ,20170930
1607250,BARBRA BILLINGS,Large day care home,721 Arizona ST,Buena Vista,CO,81211,Chaffee,Buena Vista,-106.118483,38.836013,7/1/2016 0:00,7/1/2019 0:00,Level 2,12,2,2,10/31/2017 0:00,4,1,10/31/2017 0:00,3,1,20170930
1607407,DPS DISCOVERY LINK @ SWIGERT,Day care center,3480 Syracuse ST,Denver,CO,80238,Denver,Denver,-104.898306,39.764603,7/7/2016 0:00,7/7/2019 0:00,Level 2,150, , ,5/31/2019 0:00,2,1,8/31/2019 0:00,0,1,20170930
1607535,W.C.R.J. PRESCHOOL,Preschool,295 S Locust,Denver,CO,80224,Denver,Denver,-104.91445,39.711695,3/31/2016 0:00,3/31/2019 0:00,Level 2,15, , ,5/31/2019 0:00,0,1,8/31/2019 0:00,4,1,20170930
1607573,KARA DOWNING,Day care home,5389 Lewiston ST,Denver,CO,80239,Denver,Denver,-104.798429,39.792376, , ,Level 1,6, , , , , , , , ,20170930
1607576,LACEE TIXIER,Day care home,310 Apache ST,Fort Morgan,CO,80701,Morgan,Fort Morgan,-103.814863,40.243243, , ,Level 1,6, , , , , , , , ,20170930
1607579,YMCA OF METRO DENVER @ ANTHEM REC CENTER,School age child care,3624 Parkside Center DR,Broomfield,CO,80023,Broomfield,Broomfield,-105.035323,39.994895, , , ,100, , , , , , , , ,20170930
1607629,NORTH CPCD PRESCHOOL,Preschool,209 Leta DR RM 1,Colorado Springs,CO,80911,El Paso,Fountain,-104.744764,38.761324, , ,Level 1,20, , , , , , , , ,20170930
1607814,THE PATCHWORK SCHOOL,Day care center,1436 Main ST,Louisville,CO,80027,Boulder,Lafayette-Louisville,-105.131797,39.984359, , ,Level 1,10, , ,5/31/2019 0:00,0,1,5/31/2019 0:00,0,1,20170930
1607957,TIFFANY MURSAU,Day care home,8781 Mourning Dove LN,Highlands Ranch,CO,80126,Douglas,Sedalia,-104.972667,39.557958, , ,Level 1,6, , , , , , , , ,20170930
1608082,LIVING WAY CHRISTIAN PRESCHOOL,Day care center,345 E Wildcat Reserve PKWY,Highlands Ranch,CO,80126,Douglas,Sedalia,-104.984704,39.528461,8/17/2016 0:00,8/17/2019 0:00,Level 2,102, , , , , , , , ,20170930
1608196,"SUNFLOWER MONTESSORI SCHOOL, LLC",Day care center,11624 W Belleview AVE,Littleton,CO,80127,Jefferson,Northeast Jefferson,-105.129872,39.623553, , ,Level 1,65, , , , , , , , ,20170930
1608261,SHANAN JOHNSTON,Day Care Home 3,6583 Abbeywood DR,Colorado Springs,CO,80923,El Paso,Elsmere,-104.70365,38.926983, , ,Level 1,6, , , , , , , , ,20170930
1608268,JULIE HICKS,Day care home,6379 Shooting Iron WAY,Colorado Springs,CO,80923,El Paso,Elsmere,-104.688141,38.922816, , ,Level 1,6, , , , , , , , ,20170930
1608375,M RACHEL COOPER,Large day care home,14847 W 49th PL,Golden,CO,80403,Jefferson,Northeast Jefferson,-105.165709,39.786457,5/3/2017 0:00,5/3/2020 0:00,Level 2,12, , , , , , , , ,20170930
1608393,THE ACADEMY B&A,School age child care,12161 Park Centre DR,Westminster,CO,80023,Adams,West Adams,-105.011783,39.9187, , , ,100, , , , , , , , ,20170930
1608404,KNOWLEDGE UNIVERSE DBA CHAMPIONS @ FIELD,School age child care,5402 S Sherman WAY,Littleton,CO,80121,Arapahoe,Southwest Arapahoe,-104.982708,39.618995, , , ,77,2,1,10/31/2019 0:00,8,1,10/31/2019 0:00,12,1,20170930
1608426,TERRY RIGGS,Day care home,6942 E Edgewood DR,Highlands Ranch,CO,80130,Douglas,Sedalia,-104.908785,39.551297, , ,Level 1,6, , , , , , , , ,20170930
1608453,PAONIA ELEMENTARY PRESCHOOL,Preschool,430 Box Elder,Paonia,CO,81416,Delta,Paonia,-107.594837,38.87072,1/27/2016 0:00,1/27/2019 0:00,Level 2,15, , ,6/30/2018 0:00,0,1,6/30/2018 0:00,0,1,20170930
1608521,PSD EARLY CHILDHOOD ED @ TAVELLI,Preschool,1118 Miramont DR,Fort Collins,CO,80524,Larimer,Fort Collins,-105.056422,40.615739, , ,Level 1,20, , , , , , , , ,20170930
1608526,PSD EARLY CHILDHOOD ED @ TIMNATH,Preschool,3909 Main ST,Timnath,CO,80547,Larimer,Timnath-Wellington,-104.9837,40.532744, , ,Level 4,20, , , , , , , , ,20170930
1608558,ALEXANDRIA MCALPINE,Large day care home,11 Sisler GRN,Breckenridge,CO,80424,Summit,Breckenridge,-106.022134,39.480546, , ,Level 1,12, , , , , , , , ,20170930
1608574,STEPHANIE MIZER,Day care home,26 Barclay DR,Pueblo,CO,81005,Pueblo,Pueblo,-104.664254,38.249588, , ,Level 1,6,8,4,9/30/2018 0:00,16,1,9/30/2018 0:00,16,1,20170930
1608606,CREATIVE OPTIONS CENTER FOR EE,Day care center,345 S Ironton ST,Aurora,CO,80012,Arapahoe,South Aurora,-104.864183,39.710397, , ,Level 4,60, , , , , , , , ,20170930
1608608,CREATIVE OPTIONS CENTER FOR EE,Day care center,1633 Florence ST,Aurora,CO,80010,Adams,North Aurora,-104.872016,39.742702, , ,Level 4,68, , , , , , , , ,20170930
1608744,KAREN AMASON,Day care home,10433 Ketchwood CT,Highlands Ranch,CO,80130,Douglas,Sedalia,-104.93415,39.526565, , ,Level 1,6, , , , , , , , ,20170930
1608834,DPS ECE ESCALANTE  BIGGS ACADEMY,Day care center,5300 Crown BLVD,Denver,CO,80239,Denver,Denver,-104.823422,39.791204, , ,Level 4,240, , , , , , , , ,20170930
1608931,RED HAWK ELEMENTARY PRESCHOOL; SVVSD,Preschool,1500 Telleen AVE,Erie,CO,80516,Boulder,Lafayette-Louisville,-105.065742,40.043581,4/24/2017 0:00,4/24/2020 0:00,Level 2,40, , , , , , , , ,20170930
1608933,KIDS ADVENTURES @ ARVADA K-8,School age child care,5751 Balsam ST,Arvada,CO,80002,Jefferson,Northeast Jefferson,-105.089186,39.801138, , , ,100, , ,8/31/2019 0:00,14,1,8/31/2019 0:00,21,1,20170930
1608941,KIDS ADVENTURES @ SECREST,School age child care,6875 W 64th AVE,Arvada,CO,80003,Jefferson,Northeast Jefferson,-105.07326,39.813626, , , ,20,1,1,7/31/2019 0:00,4,1,7/31/2019 0:00,7,1,20170930
